Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.76,0.26,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.77,0.27,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.78,0.28,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.79,0.29000000000000004,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.8,0.30000000000000004,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.81,0.31000000000000005,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.82,0.31999999999999995,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.83,0.32999999999999996,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.84,0.33999999999999997,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.85,0.35,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.86,0.36,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.87,0.37,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.88,0.38,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.89,0.39,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
0.9,0.4,415.0,0.5060240963855421,0.0,0.4939759036144578,0.5,0.5282229965156795,0.5327939205267251,0.33064516129032256,0.0,0.0,0.0,0.2581583651172773,0.7102167366283384
