Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.57,0.06999999999999995,415.0,0.5060240963855421,0.653012048192771,0.5349397590361445,0.5331010452961673,0.5324506387921022,0.5362039148231492,0.52287200138203,0.5313653136531366,0.6857142857142857,0.06953322786459148,0.26157302892855133,0.7179041371064896
0.58,0.07999999999999996,415.0,0.5060240963855421,0.6216867469879518,0.5373493975903615,0.5358885017421603,0.5324506387921022,0.5362039148231492,0.5296784247060491,0.5348837209302325,0.6571428571428571,0.07399667788948007,0.26157302892855133,0.7179041371064896
0.59,0.08999999999999997,415.0,0.5060240963855421,0.5951807228915663,0.5253012048192771,0.5241579558652729,0.5324506387921022,0.5362039148231492,0.5203888279430485,0.5263157894736842,0.6190476190476191,0.04921229736618112,0.26157302892855133,0.7179041371064896
0.6,0.09999999999999998,415.0,0.5060240963855421,0.5493975903614458,0.5277108433734939,0.5271196283391405,0.5324506387921022,0.5362039148231492,0.5262557077625571,0.5307017543859649,0.5761904761904761,0.0545019549273609,0.26157302892855133,0.7179041371064896
0.61,0.10999999999999999,415.0,0.5060240963855421,0.4987951807228916,0.5204819277108433,0.5204994192799071,0.5324506387921022,0.5362039148231492,0.5204707904378676,0.5265700483091788,0.5190476190476191,0.04099598179650653,0.26157302892855133,0.7179041371064896
0.62,0.12,415.0,0.5060240963855421,0.45542168674698796,0.5397590361445783,0.540301974448316,0.5324506387921022,0.5362039148231492,0.5390739028545842,0.5502645502645502,0.49523809523809526,0.08092035423047013,0.26157302892855133,0.7179041371064896
0.63,0.13,415.0,0.5060240963855421,0.3927710843373494,0.5349397590361445,0.5362369337979094,0.5324506387921022,0.5362039148231492,0.5301271258528344,0.5521472392638037,0.42857142857142855,0.07419488115755235,0.26157302892855133,0.7179041371064896
0.64,0.14,415.0,0.5060240963855421,0.3373493975903614,0.5325301204819277,0.5344947735191637,0.5324506387921022,0.5362039148231492,0.5207738095238095,0.5571428571428572,0.37142857142857144,0.0729523870173425,0.26157302892855133,0.7179041371064896
0.65,0.15000000000000002,415.0,0.5060240963855421,0.3036144578313253,0.5228915662650603,0.5252613240418118,0.5324506387921022,0.5362039148231492,0.5049522845575477,0.5476190476190477,0.32857142857142857,0.0549336542129318,0.26157302892855133,0.7179041371064896
0.66,0.16000000000000003,415.0,0.5060240963855421,0.25783132530120484,0.5156626506024097,0.518583042973287,0.5324506387921022,0.5362039148231492,0.48705886693600453,0.5420560747663551,0.2761904761904762,0.04247820511479015,0.26157302892855133,0.7179041371064896
0.67,0.17000000000000004,415.0,0.5060240963855421,0.21445783132530122,0.5108433734939759,0.5142857142857143,0.5324506387921022,0.5362039148231492,0.4693863411623176,0.5393258426966292,0.22857142857142856,0.03480284362733511,0.26157302892855133,0.7179041371064896
