Date,XGBoost Standalone,Equal-Weight Voting: Four Models,Equal-Weight Voting: Three Models,Development-Skill-Weighted Voting,Logistic Blending: Four Models,Logistic Blending: Three Models
2023-04-03,0.7100681662559509,0.5923001713854412,0.6032408420867005,0.6102555565412686,0.4408924146448215,0.4408924146448215
2023-04-04,0.22798015177249908,0.45620337195419225,0.42177844284503524,0.42481574201640565,0.3092777427612354,0.3092777427612353
2023-04-05,0.8690893650054932,0.6505980002937415,0.680971280631101,0.6727516975227412,0.4491636910516972,0.4491636910516972
2023-04-06,0.4081508219242096,0.518565830236862,0.5049283872219282,0.5032633790153772,0.3455550185815727,0.34555501858157267
2023-04-10,0.7682009339332581,0.624731666042032,0.6464828349621549,0.6448683603340071,0.44042337385901403,0.44042337385901403
2023-04-11,0.5582411289215088,0.5503019791736159,0.5472432524709334,0.5517748348786137,0.3947490424878549,0.3947490424878549
2023-04-12,0.6039988398551941,0.5659993901378527,0.5681731337565825,0.5739714666890209,0.4110332863813978,0.4110332863813978
2023-04-13,0.8170775175094604,0.6186807927016658,0.6384150038416666,0.6414365901761163,0.4576438901554006,0.4576438901554006
2023-04-14,0.5379710793495178,0.5544096026608183,0.5527200837872033,0.5438471278914969,0.3600340374058555,0.3600340374058555
2023-04-17,0.9024348855018616,0.6360775072405515,0.6616106232268476,0.663087321002662,0.47391379044033616,0.47391379044033616
2023-04-18,0.5405256748199463,0.5459233945175006,0.5414051395961129,0.526225169616843,0.34201231333611753,0.34201231333611753
2023-04-19,0.2945711314678192,0.45833169149261044,0.42461620222959273,0.4284005371336379,0.3206908917212622,0.3206908917212622
2023-04-20,0.7316705584526062,0.5997211500779476,0.6131354803433756,0.6113050480545559,0.42420014382778726,0.42420014382778726
2023-04-21,0.8019130825996399,0.6002856893233919,0.6138881993373014,0.6224713988667467,0.4624232764305584,0.4624232764305584
2023-04-24,0.5895190238952637,0.5430770032579315,0.5376099512500211,0.5400451093178332,0.39127347674276325,0.39127347674276325
2023-04-25,0.5423034429550171,0.5502546741214642,0.5471801790680646,0.5480238527188455,0.38309028853660726,0.38309028853660726
2023-04-26,0.8986719846725464,0.645446516214212,0.6741026351917281,0.6803234044032274,0.4897090317525666,0.4897090317525667
2023-04-27,0.8196553587913513,0.6035092474294335,0.6181862768120235,0.6266311570438923,0.46612513139071277,0.46612513139071277
2023-04-28,0.6320337057113647,0.5621492859668035,0.5630396615285168,0.5731696686617538,0.4249024304159894,0.42490243041598946
2023-05-01,0.5586820244789124,0.5388651516351012,0.5319941490862472,0.5350829291570546,0.38670787923866556,0.38670787923866556
2023-05-02,0.5229801535606384,0.5569878212467909,0.5561577085685,0.5531107781490708,0.37317140988730585,0.37317140988730585
2023-05-03,0.38920846581459045,0.48772615289777277,0.4638088174364759,0.472372718983082,0.35600195748591273,0.35600195748591273
2023-05-04,0.6469664573669434,0.5929803229199482,0.6041477107993765,0.5957891746666955,0.421501149922545,0.421501149922545
2023-05-05,0.7738742232322693,0.5910330135942743,0.6015512983651446,0.6085902336984739,0.45723415483087637,0.45723415483087637
2023-05-08,0.7746114730834961,0.6065352309537974,0.6222209215111754,0.6180363793423496,0.44207756136485893,0.44207756136485893
2023-05-09,0.799789547920227,0.5893139079872545,0.5992591575557847,0.6053829512101256,0.44898286105041785,0.44898286105041774
2023-05-10,0.30043378472328186,0.468768466152109,0.43853190177559087,0.4471077559247583,0.3370823095328501,0.3370823095328501
2023-05-11,0.6119368076324463,0.5757451647401726,0.581167499893009,0.5850108868902327,0.44075189061326625,0.44075189061326636
2023-05-12,0.6130150556564331,0.5809253309313445,0.5880743881479048,0.5845248229395127,0.42350587612123003,0.42350587612123003
2023-05-15,0.270416259765625,0.44297993135933,0.4041471887185522,0.4119673049933017,0.3044125493848976,0.30441254938489754
2023-05-16,0.2686023712158203,0.45215824501247015,0.4163849402560724,0.42471417680077966,0.31766212238313435,0.31766212238313435
2023-05-17,0.39394980669021606,0.46876944763443235,0.4385332104186887,0.45763498731511987,0.3607652789580814,0.3607652789580814
2023-05-18,0.44662994146347046,0.49904158303717977,0.4788960576223518,0.4956065093020172,0.38991863594367154,0.38991863594367154
2023-05-19,0.45746833086013794,0.5213010518899746,0.5085753494260783,0.5226779006902968,0.4118835464835397,0.4118835464835397
2023-05-22,0.836521565914154,0.6197282527279732,0.6398116172100764,0.642770549175165,0.47914718134799716,0.47914718134799716
2023-05-23,0.7756759524345398,0.6035126170045159,0.6181907695788,0.6198428270345614,0.45717031702872407,0.45717031702872407
2023-05-24,0.6114141941070557,0.5682800937977095,0.5712140719697248,0.570389960777889,0.41451055550280574,0.41451055550280574
2023-05-25,0.6999165415763855,0.5801231765551974,0.5870048489797088,0.5910565076458001,0.43884622339048773,0.4388462233904877
2023-05-26,0.573307454586029,0.5314093030209803,0.5220530176007526,0.5347801431047029,0.4102004722173069,0.4102004722173068
2023-05-30,0.375047892332077,0.5029288726997974,0.484079110505842,0.4898931767293627,0.36746852047176937,0.36746852047176937
2023-05-31,0.4885118901729584,0.5379061242465738,0.530715445901544,0.5296651716103846,0.3829992823276694,0.3829992823276694
2023-06-01,0.8818318247795105,0.6087934837645035,0.6252319252587837,0.6318278984303719,0.47069737317446303,0.47069737317446303
2023-06-02,0.20457646250724792,0.43199239892079644,0.3894971454671741,0.40358808808819535,0.3145771310541842,0.3145771310541842
2023-06-05,0.6533690094947815,0.5943138163561121,0.605925702047595,0.6007143632723844,0.4332394303497291,0.4332394303497291
2023-06-06,0.6813955903053284,0.5852893626677271,0.5938930971297484,0.5912696684202772,0.42595958664593275,0.42595958664593275
2023-06-07,0.8373122811317444,0.62290026058318,0.6440409610170189,0.6430247976300374,0.47027088546689405,0.470270885466894
2023-06-08,0.747768759727478,0.602261624366522,0.6165227793948082,0.6208318308385559,0.4671753563341869,0.4671753563341869
2023-06-09,0.9765173196792603,0.6755105120010432,0.7141879629075031,0.7131458867439503,0.5333256008643295,0.5333256008643295
2023-06-12,0.7428815364837646,0.5899405636460016,0.6000946984341143,0.6036847425199141,0.4472098261409654,0.4472098261409653
2023-06-13,0.3700582683086395,0.4826584257274731,0.4570518478760763,0.4607989200199366,0.33431359163641045,0.33431359163641045
2023-06-14,0.7914911508560181,0.6087423764872248,0.625163782222412,0.633107904479212,0.4845159846504122,0.4845159846504122
2023-06-15,0.5885273218154907,0.5400849188235797,0.5336205053375518,0.5395530242594468,0.3987880582263699,0.3987880582263699
2023-06-16,0.48525696992874146,0.5284152151456456,0.5180609004336397,0.5206800550472631,0.3818587361485869,0.3818587361485869
2023-06-20,0.7565013766288757,0.6059418454707464,0.6214297408671073,0.620334197771162,0.4534384242641855,0.4534384242641855
2023-06-21,0.9360275864601135,0.6578246560312403,0.6906068216144327,0.6827047687385308,0.48817625277519144,0.48817625277519133
2023-06-22,0.7251273393630981,0.5882247223838573,0.5978069100845887,0.5977106506136074,0.4341840475497129,0.43418404754971285
2023-06-23,0.952038586139679,0.6812817020479492,0.7218828829700445,0.718355749939932,0.535922356405683,0.535922356405683
2023-06-26,0.9584647417068481,0.6818443259796468,0.722633048212308,0.72280879452299,0.5485696356900851,0.5485696356900852
2023-06-27,0.7686094641685486,0.593008548242232,0.6041853445624216,0.608838688865589,0.4526308898368359,0.4526308898368358
2023-06-28,0.6614133715629578,0.569397935889591,0.5727045280922335,0.574004034453,0.418095567664422,0.4180955676644219
2023-06-29,0.7778000235557556,0.6071911708701078,0.6230955080662559,0.6275213844971126,0.4717220965452864,0.4717220965452864
2023-06-30,0.7016901969909668,0.5846340363614655,0.5930193287213995,0.5907693970713992,0.42420197353084316,0.42420197353084316
2023-07-03,0.6053776741027832,0.5500090620983951,0.5468526963706389,0.5568140341888281,0.42453207677536753,0.42453207677536753
2023-07-05,0.5697210431098938,0.5411620525116538,0.5350566835883174,0.536991122719599,0.38919855451233937,0.38919855451233937
2023-07-06,0.7097416520118713,0.5865232432306511,0.595538271213647,0.5960046847763687,0.43515869545680663,0.43515869545680663
2023-07-07,0.8541608452796936,0.631380850840961,0.6553484146940601,0.6592744145898066,0.4977877316919809,0.4977877316919809
2023-07-10,0.9610649943351746,0.6626422757389725,0.6970303145580757,0.6957274893568459,0.5150963255990376,0.5150963255990376
2023-07-11,0.7012602090835571,0.5791921606011121,0.5857634943742617,0.5908388123495464,0.440781000125259,0.440781000125259
2023-07-12,0.7908783555030823,0.6067290806077976,0.622479387716509,0.6266836744743909,0.46894483556781114,0.46894483556781114
2023-07-13,0.715602695941925,0.5815750976876192,0.5889407438229378,0.593771612683133,0.4419668590633264,0.4419668590633264
2023-07-14,0.7614781856536865,0.6018015461211286,0.6159093417342837,0.6177494916290526,0.45675602765342455,0.45675602765342443
2023-07-17,0.5657839179039001,0.53025991087777,0.5205204947431389,0.5367622600932652,0.4209023500310058,0.4209023500310058
2023-07-18,0.8882462382316589,0.6141655298829489,0.6323946534167108,0.6396094508771566,0.48003862792959673,0.48003862792959673
2023-07-19,0.8922995328903198,0.6326021578716623,0.6569768240683287,0.6589531457868245,0.48902610588265105,0.48902610588265105
2023-07-20,0.6201422810554504,0.5597761376625161,0.5598754637894668,0.5667544432157079,0.42689637592670276,0.42689637592670276
2023-07-21,0.6326760649681091,0.5586454079165752,0.5583678241282127,0.5630866810126931,0.4168484217188137,0.4168484217188137
2023-07-24,0.6822465658187866,0.5445848787404597,0.5396204518933917,0.5585218500996917,0.4386635609234919,0.4386635609234919
2023-07-25,0.871968150138855,0.6254076208370256,0.6473841080221464,0.6529694970440415,0.49276729863711116,0.49276729863711116
2023-07-26,0.5921262502670288,0.55551471213939,0.5541935630919655,0.5580683766859065,0.4136520926753098,0.4136520926753098
2023-07-27,0.3343012034893036,0.46685657046310314,0.4359827075235831,0.4481265434863751,0.3422779926581421,0.3422779926581421
2023-07-28,0.2756637930870056,0.43484693422480597,0.39330319253918683,0.4129244932210849,0.3282177583578156,0.3282177583578156
2023-07-31,0.24778975546360016,0.4329712048227366,0.39080222000309434,0.4076839224512296,0.32016696357183044,0.3201669635718304
2023-08-01,0.2716008126735687,0.45623874148367005,0.42182560221767235,0.4299452263048293,0.3220119222754799,0.32201192227547987
2023-08-02,0.6960253715515137,0.5914380414803189,0.6020913355465374,0.6084125078849494,0.4634080797328596,0.4634080797328596
2023-08-03,0.8260468244552612,0.6131129498957023,0.6309912134337153,0.6355140174169024,0.4757869064703069,0.4757869064703069
2023-08-04,0.8656391501426697,0.6408419800099898,0.6679632535860986,0.6703495371076347,0.5053318902517524,0.5053318902517524
2023-08-07,0.9424517750740051,0.6566154531137092,0.6889945510577244,0.6890921802081507,0.5128861914109335,0.5128861914109335
2023-08-08,0.38574570417404175,0.502821009699729,0.4839352931724177,0.4920518665292949,0.373581674426904,0.373581674426904
2023-08-09,0.8467580080032349,0.6305193318626232,0.6541997227229431,0.6550167289156161,0.48672851964387526,0.48672851964387526
2023-08-10,0.823761522769928,0.6239218695046496,0.645403106245645,0.650086145592994,0.4924976363158888,0.4924976363158888
2023-08-11,0.5392154455184937,0.5320024596502446,0.5228438931064382,0.5309537858937424,0.3993335091833846,0.3993335091833846
2023-08-14,0.7888556122779846,0.6107735118329093,0.6278719626833246,0.6293128412688133,0.46575191603561616,0.46575191603561616
2023-08-15,0.9705848097801208,0.6785859161506826,0.718288501773689,0.7129967426021465,0.5240776695295787,0.5240776695295787
2023-08-16,0.8657693266868591,0.639604236599381,0.6663129290386203,0.6676378900220694,0.49988850308528665,0.49988850308528665
2023-08-17,0.843606173992157,0.6422821887245677,0.6698835318722024,0.6693269774294422,0.4997435426365091,0.4997435426365091
2023-08-18,0.8167470693588257,0.6399651493651697,0.6667941460596719,0.6651028113796372,0.495249947943495,0.495249947943495
2023-08-21,0.9661897420883179,0.6834129480945754,0.7247245443655462,0.7166523143932906,0.5222172521674872,0.5222172521674872
2023-08-22,0.9827083945274353,0.6842294781758698,0.7258132511406052,0.7179774547132683,0.5225155802634084,0.5225155802634084
2023-08-23,0.798456072807312,0.6071594486664222,0.6230532117946752,0.6365696537661308,0.5003763143625749,0.5003763143625749
2023-08-24,0.6514585018157959,0.5624718772131629,0.5634697831903295,0.5763774718120542,0.44776921014267296,0.44776921014267296
2023-08-25,0.4610140919685364,0.513248368778655,0.49783843861098553,0.5047049025054112,0.37672743977607137,0.37672743977607137
2023-08-28,0.7742855548858643,0.6086374019724323,0.6250238162026888,0.6290182447348934,0.47275135216894554,0.47275135216894554
2023-08-29,0.6575645804405212,0.5657765508620477,0.5678760147221759,0.5820351572561493,0.4561845321522928,0.4561845321522928
2023-08-30,0.3682563602924347,0.5137250823872239,0.49847405675574413,0.5044885028536499,0.38370751218460963,0.38370751218460963
2023-08-31,0.5222780704498291,0.5310203868776591,0.5215344627429909,0.5259823855788214,0.38775249102898707,0.38775249102898707
2023-09-01,0.5662292838096619,0.5483931387192681,0.5446981318651364,0.5467898046715767,0.4612016235637322,0.4612016235637322
2023-09-05,0.17879275977611542,0.4365633186090456,0.3955917050515065,0.40011830156889355,0.33253471543402313,0.3325347154340231
2023-09-06,0.6239069104194641,0.5664054894336954,0.5687145994843728,0.564150335688247,0.4758357474953791,0.475835747495379
2023-09-07,0.7433643341064453,0.5867892066044629,0.5958928890453962,0.6005399892087543,0.5507663913001282,0.5507663913001282
2023-09-08,0.8085405826568604,0.614886843708587,0.6333564051842284,0.6353510703288889,0.5532942036839785,0.5532942036839785
2023-09-11,0.5073068737983704,0.5383807474330089,0.5313482768167909,0.5284825424229052,0.4243932054529623,0.4243932054529622
2023-09-12,0.675336480140686,0.5868725943745832,0.5960040727388898,0.5971374640745325,0.4846170045657468,0.4846170045657468
2023-09-13,0.567624568939209,0.5420781360051239,0.5362781282462774,0.5478648456934672,0.479520375225614,0.479520375225614
2023-09-14,0.5116178393363953,0.5170357859265315,0.5028883281414875,0.5121794570201342,0.4772888364995457,0.47728883649954545
2023-09-15,0.2511085867881775,0.45848789617131225,0.4248244751345285,0.4338838257065879,0.35522495648213215,0.35522495648213215
2023-09-18,0.6218248009681702,0.5608185014576731,0.5612652821830096,0.5744301087389396,0.4928100920385936,0.4928100920385936
2023-09-19,0.42628151178359985,0.51587601900845,0.5013419722507123,0.4998200754417158,0.3955856536709953,0.3955856536709952
2023-09-20,0.5186247229576111,0.53993691352649,0.5334231649414323,0.5347939486782324,0.43350076667109905,0.433500766671099
2023-09-21,0.6892310976982117,0.6057942752540905,0.6212329805782328,0.6228188431303543,0.4588306975668189,0.45883069756681893
2023-09-22,0.5716028809547424,0.562697878479763,0.563771118212463,0.5614110848445016,0.4350574836863196,0.4350574836863196
2023-09-25,0.8458366394042969,0.6395282817466321,0.6662116559016217,0.6632385337361455,0.5356889107164406,0.5356889107164408
2023-09-26,0.9473620653152466,0.7030593023676514,0.750919683396314,0.7375259555770954,0.49609053341478737,0.4960905334147875
2023-09-27,0.8781741857528687,0.6703849895894912,0.7073539330254338,0.7015226823261693,0.5012626144644869,0.501262614464487
2023-09-28,0.652338981628418,0.6063987314308472,0.6220389221472417,0.6193674707051693,0.4212869220908711,0.4212869220908711
2023-09-29,0.7233359813690186,0.6068498041115926,0.6226403523882357,0.6258532181964014,0.4896585473841938,0.4896585473841938
2023-10-02,0.8586587905883789,0.6590944762731011,0.692299915270247,0.6921242194716017,0.5084917675575038,0.5084917675575039
2023-10-03,0.7774790525436401,0.6459939280508022,0.6748325176405153,0.6698068741301317,0.4565758213395491,0.45657582133954916
2023-10-04,0.5971417427062988,0.5920519266671767,0.6029098491290145,0.6052024598722019,0.401292736912865,0.4012927369128651
2023-10-05,0.789347767829895,0.6386368829041584,0.6650231241116568,0.6683940477441661,0.48652121313807417,0.48652121313807417
2023-10-06,0.6031835079193115,0.5718389971613504,0.5759592764545794,0.5871499583432087,0.45153699434298794,0.451536994342988
2023-10-09,0.5022072196006775,0.5506592552951329,0.5477196206329561,0.5487366691838846,0.39660010081489344,0.39660010081489344
2023-10-10,0.6629652380943298,0.5825375634767536,0.5902240315417836,0.5927349665138882,0.4824258400185984,0.4824258400185984
2023-10-11,0.7855024337768555,0.6251940444652718,0.6470993395264747,0.6457157633807299,0.5087863585483018,0.5087863585483019
2023-10-12,0.6734607815742493,0.5843174483147648,0.5925972113257987,0.5941289898210228,0.48830010080588737,0.48830010080588737
2023-10-13,0.5162661671638489,0.5340497921982729,0.5255736698371427,0.533027895988337,0.4458260189089277,0.4458260189089277
2023-10-16,0.5191096067428589,0.5339508028098179,0.5254416839858695,0.5291719404211012,0.44717083543052577,0.44717083543052566
2023-10-17,0.7167815566062927,0.5946082060198239,0.6063182215992107,0.606109628383894,0.5074105500760481,0.5074105500760481
2023-10-18,0.7894237637519836,0.6196369788924316,0.6396899187626878,0.6382497477735303,0.5240096160925389,0.5240096160925389
2023-10-19,0.32480549812316895,0.4803085782511463,0.45391871790764066,0.46090139476415004,0.3774374178076107,0.37743741780761064
2023-10-20,0.6659145355224609,0.5843812235523135,0.5926822449758636,0.5982717601379396,0.4826840460736357,0.4826840460736358
2023-10-23,0.712883472442627,0.6047737516046663,0.6198722823790006,0.6275869588625254,0.48590260908430416,0.48590260908430427
2023-10-24,0.4409955143928528,0.5327223987556776,0.5238038119136824,0.5269011597768266,0.37751479949133027,0.3775147994913303
2023-10-25,0.8845136165618896,0.6580772271843844,0.6909435831519581,0.6830604588474649,0.5319423235402112,0.5319423235402112
2023-10-26,0.8830251097679138,0.6727111665842611,0.7104555023517937,0.7069377303376065,0.5020097033092535,0.5020097033092535
2023-10-27,0.6202650666236877,0.5940148582524336,0.6055270912426903,0.6013227692547864,0.4159966774813228,0.41599667748132285
2023-10-30,0.669642984867096,0.6088653450909224,0.6253277403606753,0.6236684733818761,0.43279320750639344,0.43279320750639355
2023-10-31,0.5932333469390869,0.5846379711681414,0.5930245751303008,0.5963923716853199,0.4129941069157979,0.4129941069157979
2023-11-01,0.6220138669013977,0.591793757452024,0.6025656235088109,0.6051159191743778,0.4248499355342419,0.4248499355342419
2023-11-02,0.26571112871170044,0.46671045068843475,0.4357878811573586,0.44782726068634243,0.35344846096124755,0.3534484609612475
2023-11-03,0.2837681174278259,0.47609435648201365,0.44829975554879714,0.4575805244112526,0.3502975419003991,0.3502975419003991
2023-11-06,0.338279128074646,0.49878196365682853,0.47854989844855034,0.4856752698981617,0.35380999296769167,0.3538099929676917
2023-11-07,0.646291971206665,0.5963272795351967,0.6086103196197078,0.6057916927816984,0.4360726240082003,0.4360726240082004
2023-11-08,0.5044412612915039,0.5579491217971675,0.5574394426356689,0.5580922594194198,0.38407492997385156,0.3840749299738516
2023-11-09,0.38990166783332825,0.5033515284647291,0.4846426515257509,0.49527322049931866,0.39220127468407445,0.39220127468407445
2023-11-10,0.2557813227176666,0.48337184522107823,0.45800307386754985,0.4597904624127486,0.3106485793390464,0.3106485793390464
2023-11-13,0.5605403780937195,0.5276461581635763,0.5170354911242139,0.5256915274081058,0.5015100002687151,0.501510000268715
2023-11-14,0.4120807349681854,0.5050365919490057,0.4868894028381199,0.4944856706388845,0.4078792843862824,0.40787928438628235
2023-11-15,0.6562237739562988,0.5739687252086769,0.5787989138510149,0.5886913942797695,0.4968651716856633,0.4968651716856633
2023-11-16,0.5651753544807434,0.569403540867822,0.5727120013965415,0.5702641416792179,0.4154403030380206,0.4154403030380206
2023-11-17,0.7631763219833374,0.6407516381932323,0.667842797830422,0.6670757889025524,0.4556345481017751,0.45563454810177517
2023-11-20,0.7127309441566467,0.6013654647297718,0.6153278998791413,0.6192309719924425,0.49124384420975636,0.49124384420975636
2023-11-21,0.20412889122962952,0.44999300468541537,0.4134979531533327,0.4227919944170722,0.33093968508039173,0.3309396850803917
2023-11-22,0.5660977959632874,0.5494221550102518,0.546070153586448,0.5544126960277904,0.4615389905901403,0.4615389905901403
2023-11-24,0.7351464033126831,0.5901411951021791,0.600362207042351,0.6132954830232116,0.539533133765461,0.539533133765461
2023-11-27,0.7970952391624451,0.6256142070782591,0.647659556343791,0.6537318394512948,0.5220273971346293,0.5220273971346293
2023-11-28,0.8584009408950806,0.6564265085886016,0.6887426250242479,0.6900381826659201,0.5143935239646008,0.5143935239646009
2023-11-29,0.7298057675361633,0.5987850582191643,0.6118873578649978,0.623364514224021,0.5159829996225667,0.5159829996225667
2023-11-30,0.6883898973464966,0.5900446390082055,0.6002334655837195,0.6163967029828649,0.4966942544930738,0.4966942544930739
2023-12-01,0.620957612991333,0.5681938280737071,0.5710990510043884,0.5823343924324,0.4758914658055647,0.4758914658055647
2023-12-04,0.6151958703994751,0.561783354395791,0.5625517527671667,0.5714294686123311,0.48272601968242085,0.48272601968242085
2023-12-05,0.633758544921875,0.5666789977838712,0.5690792772846072,0.5825921304869291,0.49213908002179413,0.49213908002179413
2023-12-06,0.18718476593494415,0.4595735711495363,0.42627204177216055,0.42639811687835305,0.2966716357813565,0.2966716357813565
2023-12-07,0.5302196741104126,0.5442841887326186,0.5392195318829369,0.5434143429107999,0.43662493448724293,0.43662493448724293
2023-12-08,0.5263723731040955,0.5355445553494187,0.5275666873720039,0.5426188990606502,0.45540052015719756,0.45540052015719756
2023-12-11,0.3057807385921478,0.47321835831568215,0.44446509132702167,0.45086402101994,0.3740429997852652,0.3740429997852652
2023-12-12,0.5549131631851196,0.5356983741359178,0.5277717790873359,0.5401212975929465,0.4809896728897765,0.4809896728897764
2023-12-13,0.34538137912750244,0.47680917884578544,0.44925285203382614,0.45660061477943426,0.40311443509429323,0.4031144350942931
2023-12-14,0.17574858665466309,0.4387767144475156,0.3985428995027997,0.41194155771835655,0.3291708274009283,0.3291708274009283
2023-12-15,0.298326700925827,0.4769537962306237,0.4494456752136105,0.4582518362206654,0.3611731182551944,0.3611731182551943
2023-12-18,0.4731322228908539,0.5153940991278997,0.5006994124099785,0.5138626071810554,0.4459042687287855,0.4459042687287855
2023-12-19,0.5213316082954407,0.5215685317048526,0.5089319891792491,0.5181183868454019,0.47707465479695993,0.4770746547969599
2023-12-20,0.6025329232215881,0.5714487880708452,0.5754389976672392,0.5752524842573425,0.44704196895234916,0.44704196895234916
2023-12-21,0.09406615793704987,0.40586353869618197,0.3546586651676882,0.3633260105187632,0.3192430176289074,0.31924301762890733
2023-12-22,0.33312666416168213,0.477228707462711,0.4498122235230602,0.45338161966040785,0.38962401037775324,0.3896240103777532
2023-12-26,0.41857123374938965,0.5019352359778344,0.4827542615432247,0.4884273441819805,0.4193362469147588,0.4193362469147586
2023-12-27,0.6390101313591003,0.5594023664818922,0.5593771022153019,0.5659476307834591,0.5093481290661385,0.5093481290661384
2023-12-28,0.5674099326133728,0.5391369409467343,0.5323565348350913,0.5299150157839444,0.47958546575562394,0.47958546575562383
2023-12-29,0.47012871503829956,0.5278902699836545,0.5173609735509851,0.51967868411644,0.4132702711248009,0.4132702711248009
