Threshold,Distance from 0.50,Observations,Positive Rate,Predicted Positive Rate,Accuracy,Balanced Accuracy,ROC-AUC,Average Precision,Macro F1,Positive Precision,Positive Recall,Matthews Correlation,Brier Score,Log Loss
0.46,0.03999999999999998,415.0,0.5060240963855421,0.8361445783132531,0.5108433734939759,0.506794425087108,0.5375145180023229,0.5422227916466651,0.4459789163559361,0.5100864553314121,0.8428571428571429,0.018354818502541687,0.30502414990107674,0.8581431061783346
0.47,0.030000000000000027,415.0,0.5060240963855421,0.8289156626506025,0.5132530120481927,0.5092915214866435,0.5375145180023229,0.5422227916466651,0.45174750170041333,0.5116279069767442,0.8380952380952381,0.02467146924027545,0.30502414990107674,0.8581431061783346
0.48,0.020000000000000018,415.0,0.5060240963855421,0.8216867469879519,0.5108433734939759,0.5069686411149826,0.5375145180023229,0.5422227916466651,0.45199019053008865,0.5102639296187683,0.8285714285714286,0.01820420104375797,0.30502414990107674,0.8581431061783346
0.49,0.010000000000000009,415.0,0.5060240963855421,0.8072289156626506,0.5108433734939759,0.5071428571428571,0.5375145180023229,0.5422227916466651,0.4576211170127153,0.5104477611940299,0.8142857142857143,0.018105942668491803,0.30502414990107674,0.8581431061783346
0.5,0.0,415.0,0.5060240963855421,0.7903614457831325,0.5228915662650603,0.5193960511033682,0.5375145180023229,0.5422227916466651,0.4769440342211132,0.5182926829268293,0.8095238095238095,0.047646756853406746,0.30502414990107674,0.8581431061783346
0.51,0.010000000000000009,415.0,0.5060240963855421,0.7783132530120482,0.5204819277108433,0.5171312427409989,0.5375145180023229,0.5422227916466651,0.47830399049911243,0.5170278637770898,0.7952380952380952,0.041239203397028204,0.30502414990107674,0.8581431061783346
0.52,0.020000000000000018,415.0,0.5060240963855421,0.7590361445783133,0.5253012048192771,0.5221835075493613,0.5375145180023229,0.5422227916466651,0.4894301327088212,0.5206349206349207,0.780952380952381,0.05186704579325257,0.30502414990107674,0.8581431061783346
0.53,0.030000000000000027,415.0,0.5060240963855421,0.7397590361445783,0.5301204819277109,0.5272357723577236,0.5375145180023229,0.5422227916466651,0.49991039481896665,0.5244299674267101,0.7666666666666667,0.06206906505614734,0.30502414990107674,0.8581431061783346
0.54,0.040000000000000036,415.0,0.5060240963855421,0.7253012048192771,0.5253012048192771,0.5225900116144019,0.5375145180023229,0.5422227916466651,0.4984632750338938,0.521594684385382,0.7476190476190476,0.050605457364702545,0.30502414990107674,0.8581431061783346
0.55,0.050000000000000044,415.0,0.5060240963855421,0.7180722891566265,0.5325301204819277,0.5299070847851336,0.5375145180023229,0.5422227916466651,0.5078128820853915,0.5268456375838926,0.7476190476190476,0.06646447713392466,0.30502414990107674,0.8581431061783346
0.56,0.06000000000000005,415.0,0.5060240963855421,0.7036144578313253,0.5373493975903615,0.5349012775842045,0.5375145180023229,0.5422227916466651,0.5160820134097756,0.5308219178082192,0.7380952380952381,0.07642121128069157,0.30502414990107674,0.8581431061783346
0.57,0.06999999999999995,415.0,0.5060240963855421,0.6795180722891566,0.5325301204819277,0.5303716608594657,0.5375145180023229,0.5422227916466651,0.5158632799345745,0.5283687943262412,0.7095238095238096,0.06507808138023104,0.30502414990107674,0.8581431061783346
0.58,0.07999999999999996,415.0,0.5060240963855421,0.6746987951807228,0.5277108433734939,0.525609756097561,0.5375145180023229,0.5422227916466651,0.5117647058823529,0.525,0.7,0.05466081666101213,0.30502414990107674,0.8581431061783346
0.59,0.08999999999999997,415.0,0.5060240963855421,0.6650602409638554,0.5325301204819277,0.5305458768873403,0.5375145180023229,0.5422227916466651,0.5184347784476984,0.5289855072463768,0.6952380952380952,0.06471533884265301,0.30502414990107674,0.8581431061783346
0.6,0.09999999999999998,415.0,0.5060240963855421,0.653012048192771,0.5397590361445783,0.5379210220673636,0.5375145180023229,0.5422227916466651,0.527816332973926,0.5350553505535055,0.6904761904761905,0.07965824174662849,0.30502414990107674,0.8581431061783346
0.61,0.10999999999999999,415.0,0.5060240963855421,0.6385542168674698,0.5349397590361445,0.5332752613240418,0.5375145180023229,0.5422227916466651,0.525011119347665,0.5320754716981132,0.6714285714285714,0.06925792598408209,0.30502414990107674,0.8581431061783346
0.62,0.12,415.0,0.5060240963855421,0.6289156626506024,0.5349397590361445,0.5333914053426249,0.5375145180023229,0.5422227916466651,0.5263145444115229,0.5325670498084292,0.6619047619047619,0.06911473656876023,0.30502414990107674,0.8581431061783346
